date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-08-17,35,29,0.0,13.3,8,86,07:41 PM,06:12 AM,05:01 AM,06:29 PM,23,37,37,32,25,8,61,0.0,1002,35,10,199,20,Tokyo
2019-08-18,36,29,0.0,13.3,8,78,08:09 PM,07:08 AM,05:02 AM,06:28 PM,23,37,37,32,13,24,60,0.0,1007,36,10,123,12,Tokyo
2019-08-19,33,29,0.0,9.5,7,71,08:37 PM,08:03 AM,05:03 AM,06:27 PM,23,35,35,31,17,60,63,8.6,1011,33,9,87,13,Tokyo
2019-08-20,30,23,0.0,8.3,6,64,09:05 PM,08:58 AM,05:04 AM,06:25 PM,24,31,31,28,17,85,74,16.1,1011,30,9,115,11,Tokyo
2019-08-21,33,27,0.0,9.5,7,57,09:34 PM,09:54 AM,05:04 AM,06:24 PM,22,33,33,30,15,60,64,4.4,1010,33,10,100,12,Tokyo
2019-08-22,31,27,0.0,13.2,6,49,10:05 PM,10:51 AM,05:05 AM,06:23 PM,22,32,32,28,15,58,70,4.6,1010,31,10,91,12,Tokyo
2019-08-23,32,22,0.0,10.7,6,42,10:39 PM,11:50 AM,05:06 AM,06:22 PM,23,31,31,28,15,60,67,0.6,1007,32,9,225,12,Tokyo
2019-08-24,28,25,0.0,9.5,6,35,11:20 PM,12:50 PM,05:07 AM,06:20 PM,22,29,29,27,10,67,75,15.9,1007,28,9,142,8,Tokyo
2019-08-25,31,26,0.0,13.1,6,28,No moonrise,01:52 PM,05:07 AM,06:19 PM,19,30,30,28,20,41,58,2.2,1007,31,10,122,16,Tokyo
2019-08-26,30,26,0.0,13.1,6,20,12:07 AM,02:54 PM,05:08 AM,06:18 PM,18,29,29,27,17,57,57,1.3,1010,30,10,86,14,Tokyo
2019-08-27,31,24,0.0,13.1,6,13,01:02 AM,03:54 PM,05:09 AM,06:16 PM,19,28,28,27,22,42,62,0.8,1012,31,10,48,18,Tokyo
2019-08-28,28,25,0.0,8.2,6,6,02:05 AM,04:49 PM,05:10 AM,06:15 PM,20,28,28,26,24,78,67,5.7,1012,28,9,35,19,Tokyo
2019-08-29,34,24,0.0,12.0,6,0,03:14 AM,05:39 PM,05:11 AM,06:14 PM,21,32,32,29,25,36,61,0.0,1011,34,10,114,20,Tokyo
2019-08-30,31,25,0.0,13.0,6,0,04:27 AM,06:22 PM,05:11 AM,06:12 PM,22,31,31,28,34,55,68,0.0,1010,31,10,202,26,Tokyo
2019-08-31,32,28,0.0,11.9,7,0,05:41 AM,07:02 PM,05:12 AM,06:11 PM,22,33,33,30,10,47,65,0.0,1012,32,10,207,8,Tokyo
2019-09-01,33,28,0.0,10.7,7,9,06:54 AM,07:39 PM,05:13 AM,06:10 PM,21,33,33,30,10,54,59,0.6,1017,33,10,134,8,Tokyo
2019-09-02,32,29,0.0,12.9,8,16,08:05 AM,08:14 PM,05:14 AM,06:08 PM,22,34,34,30,13,14,62,0.0,1018,32,10,187,11,Tokyo
2019-09-03,30,25,0.0,8.1,6,24,09:15 AM,08:50 PM,05:14 AM,06:07 PM,22,31,31,28,20,72,72,8.7,1017,30,9,85,14,Tokyo
2019-09-04,28,25,0.0,8.1,6,32,10:22 AM,09:27 PM,05:15 AM,06:05 PM,20,28,28,26,16,88,70,0.2,1018,28,10,51,14,Tokyo
2019-09-05,31,25,0.0,12.9,6,39,11:29 AM,10:06 PM,05:16 AM,06:04 PM,21,30,30,27,14,44,68,0.0,1018,31,10,107,12,Tokyo
2019-09-06,33,24,0.0,12.9,8,47,12:31 PM,10:49 PM,05:17 AM,06:03 PM,23,33,33,29,16,9,67,0.0,1017,33,10,183,14,Tokyo
2019-09-07,33,28,0.0,12.8,8,54,01:31 PM,11:36 PM,05:17 AM,06:01 PM,23,35,35,30,13,20,67,0.0,1016,33,10,163,11,Tokyo
2019-09-08,33,29,0.0,9.3,7,62,02:25 PM,No moonset,05:18 AM,06:00 PM,24,35,35,30,21,69,69,8.8,1012,33,9,119,15,Tokyo
2019-09-09,34,26,0.0,6.2,7,69,03:15 PM,12:26 AM,05:19 AM,05:58 PM,23,34,34,30,48,66,67,105.9,1004,34,8,167,34,Tokyo
2019-09-10,35,30,0.0,11.6,8,77,03:59 PM,01:20 AM,05:20 AM,05:57 PM,23,37,37,32,12,33,58,0.1,1013,35,10,170,10,Tokyo
2019-09-11,33,29,0.0,10.2,7,84,04:37 PM,02:14 AM,05:20 AM,05:56 PM,23,36,36,31,12,53,63,1.7,1014,33,10,130,10,Tokyo
2019-09-12,30,26,0.0,7.5,6,92,05:12 PM,03:11 AM,05:21 AM,05:54 PM,19,30,30,28,21,66,57,1.7,1012,30,10,67,18,Tokyo
2019-09-13,26,24,0.0,6.2,5,99,05:44 PM,04:06 AM,05:22 AM,05:53 PM,14,26,26,25,18,82,52,0.0,1016,26,10,80,16,Tokyo
2019-09-14,29,24,0.0,11.6,7,100,06:13 PM,05:02 AM,05:23 AM,05:51 PM,16,27,27,26,17,16,54,0.0,1015,29,10,82,15,Tokyo
2019-09-15,31,24,0.0,11.6,7,85,06:40 PM,05:57 AM,05:23 AM,05:50 PM,17,28,28,27,21,25,56,0.0,1011,31,10,46,18,Tokyo
2019-09-16,27,21,0.0,6.1,6,78,07:08 PM,06:53 AM,05:24 AM,05:48 PM,22,28,28,25,33,89,76,19.4,1001,27,9,11,25,Tokyo
2019-09-17,31,27,0.0,7.5,6,70,07:36 PM,07:49 AM,05:25 AM,05:47 PM,20,31,31,29,15,62,60,2.5,1008,31,10,89,12,Tokyo
2019-09-18,24,17,0.0,6.1,5,63,08:06 PM,08:45 AM,05:26 AM,05:45 PM,17,25,25,23,23,73,65,12.7,1010,24,9,46,18,Tokyo
2019-09-19,27,23,0.0,11.6,6,55,08:39 PM,09:43 AM,05:27 AM,05:44 PM,13,26,26,25,18,43,49,0.1,1014,27,10,80,16,Tokyo
2019-09-20,28,22,0.0,11.6,5,48,09:17 PM,10:42 AM,05:27 AM,05:42 PM,14,26,26,24,18,37,52,0.0,1017,28,10,83,15,Tokyo
2019-09-21,26,23,0.0,8.8,5,40,10:00 PM,11:43 AM,05:28 AM,05:41 PM,13,25,25,24,20,48,50,0.1,1021,26,10,62,17,Tokyo
2019-09-22,24,22,0.0,6.1,5,33,10:50 PM,12:43 PM,05:29 AM,05:40 PM,16,25,25,23,20,92,65,0.4,1019,24,9,18,16,Tokyo
2019-09-23,30,22,0.0,7.4,6,25,11:48 PM,01:42 PM,05:30 AM,05:38 PM,21,29,29,26,36,63,72,4.5,1011,30,10,133,28,Tokyo
2019-09-24,30,25,0.0,10.2,6,18,No moonrise,02:36 PM,05:30 AM,05:37 PM,19,29,29,28,16,51,58,0.0,1012,30,10,159,13,Tokyo
2019-09-25,29,24,0.0,10.2,6,10,12:52 AM,03:27 PM,05:31 AM,05:35 PM,15,26,26,26,19,53,52,0.0,1019,29,10,67,16,Tokyo
2019-09-26,28,22,0.0,11.6,7,2,02:02 AM,04:12 PM,05:32 AM,05:34 PM,15,26,26,25,16,27,54,0.0,1026,28,10,91,13,Tokyo
2019-09-27,31,24,0.0,11.6,7,0,03:14 AM,04:53 PM,05:33 AM,05:32 PM,16,27,27,26,12,12,53,0.0,1027,31,10,141,11,Tokyo
2019-09-28,27,25,0.0,11.6,7,0,04:27 AM,05:32 PM,05:33 AM,05:31 PM,17,26,26,25,16,30,58,0.0,1023,27,10,185,14,Tokyo
2019-09-29,28,25,0.0,11.6,7,0,05:40 AM,06:07 PM,05:34 AM,05:29 PM,19,27,27,26,20,42,65,0.0,1018,28,10,196,16,Tokyo
2019-09-30,30,26,0.0,7.4,6,5,06:51 AM,06:43 PM,05:35 AM,05:28 PM,19,29,29,28,13,61,60,0.7,1016,30,10,150,11,Tokyo
2019-10-01,30,25,0.0,11.6,7,12,08:02 AM,07:21 PM,05:36 AM,05:26 PM,16,28,28,27,13,35,51,0.0,1020,30,10,100,11,Tokyo
2019-10-02,29,25,0.0,11.6,7,19,09:12 AM,08:00 PM,05:37 AM,05:25 PM,15,27,27,27,13,22,51,0.0,1020,29,10,156,11,Tokyo
2019-10-03,27,24,0.0,11.6,7,27,10:18 AM,08:42 PM,05:37 AM,05:24 PM,17,26,26,25,28,38,59,0.0,1015,27,10,171,23,Tokyo
2019-10-04,29,25,0.0,7.3,6,34,11:22 AM,09:29 PM,05:38 AM,05:22 PM,18,28,28,26,50,55,62,2.8,1007,29,10,197,37,Tokyo
2019-10-05,31,26,0.0,11.6,7,41,12:20 PM,10:19 PM,05:39 AM,05:21 PM,17,30,30,29,13,11,50,0.0,1009,31,10,205,11,Tokyo
2019-10-06,26,21,0.0,7.3,5,48,01:12 PM,11:13 PM,05:40 AM,05:19 PM,16,25,25,24,25,66,64,0.8,1016,26,9,40,21,Tokyo
2019-10-07,24,16,0.0,7.3,5,56,01:58 PM,No moonset,05:41 AM,05:18 PM,14,21,22,21,19,69,61,0.0,1021,24,10,25,16,Tokyo
2019-10-08,28,23,0.0,8.7,6,63,02:38 PM,12:08 AM,05:41 AM,05:16 PM,18,27,27,25,20,56,64,0.8,1012,28,9,199,17,Tokyo
2019-10-09,24,21,0.0,10.2,5,70,03:15 PM,01:04 AM,05:42 AM,05:15 PM,11,25,25,23,21,45,48,0.1,1015,24,10,101,18,Tokyo
2019-10-10,25,20,0.0,10.2,5,77,03:47 PM,02:00 AM,05:43 AM,05:14 PM,13,24,24,22,17,46,55,0.1,1018,25,10,51,14,Tokyo
2019-10-11,23,21,0.0,5.8,5,85,04:16 PM,02:56 AM,05:44 AM,05:12 PM,15,25,25,22,25,100,65,4.8,1012,23,8,15,19,Tokyo
2019-10-12,26,21,0.0,5.8,5,92,04:44 PM,03:52 AM,05:45 AM,05:11 PM,22,26,26,24,72,100,85,51.0,996,26,8,77,45,Tokyo
2019-10-13,28,24,0.0,11.6,7,99,05:11 PM,04:47 AM,05:46 AM,05:10 PM,13,27,27,26,41,31,45,13.8,1004,28,10,282,30,Tokyo
2019-10-14,20,12,0.0,5.8,4,100,05:39 PM,05:43 AM,05:46 AM,05:08 PM,14,19,19,19,30,92,69,7.6,1019,20,9,156,24,Tokyo
2019-10-15,21,19,0.0,8.7,5,86,06:08 PM,06:39 AM,05:47 AM,05:07 PM,12,20,20,20,20,70,62,0.3,1020,21,10,48,17,Tokyo
2019-10-16,21,17,0.0,5.8,4,79,06:40 PM,07:38 AM,05:48 AM,05:06 PM,11,19,19,19,19,78,60,0.6,1024,21,9,67,16,Tokyo
2019-10-17,22,18,0.0,5.8,5,72,07:17 PM,08:37 AM,05:49 AM,05:04 PM,12,20,20,20,15,97,62,5.7,1024,22,10,69,12,Tokyo
2019-10-18,19,9,0.0,5.8,4,64,07:57 PM,09:38 AM,05:50 AM,05:03 PM,12,18,18,18,17,93,63,4.1,1026,19,8,48,14,Tokyo
2019-10-19,22,14,0.0,5.8,4,57,08:44 PM,10:37 AM,05:51 AM,05:02 PM,17,18,20,18,16,91,85,38.6,1017,22,6,169,13,Tokyo
2019-10-20,22,14,0.0,7.2,5,50,09:39 PM,11:36 AM,05:52 AM,05:00 PM,15,21,23,21,17,73,67,0.6,1017,22,8,136,13,Tokyo
2019-10-21,23,20,0.0,10.1,5,43,10:39 PM,12:31 PM,05:52 AM,04:59 PM,12,21,22,21,18,69,54,0.0,1020,23,10,64,15,Tokyo
2019-10-22,17,8,0.0,5.5,4,35,11:45 PM,01:22 PM,05:53 AM,04:58 PM,13,15,16,15,37,100,77,21.7,1015,17,9,16,29,Tokyo
2019-10-23,25,18,0.0,10.1,5,28,No moonrise,02:07 PM,05:54 AM,04:57 PM,13,20,21,20,27,70,64,2.3,1014,25,9,118,22,Tokyo
2019-10-24,21,19,0.0,5.5,4,21,12:54 AM,02:48 PM,05:55 AM,04:56 PM,13,20,20,20,27,68,64,0.2,1022,21,10,38,21,Tokyo
2019-10-25,19,11,0.0,5.5,4,13,02:04 AM,03:26 PM,05:56 AM,04:54 PM,14,17,18,17,43,84,77,68.2,1013,19,8,143,31,Tokyo
2019-10-26,24,20,0.0,11.0,6,6,03:15 AM,04:01 PM,05:57 AM,04:53 PM,14,24,24,22,9,24,60,0.1,1010,24,10,205,8,Tokyo
2019-10-27,23,19,0.0,7.0,5,0,04:26 AM,04:36 PM,05:58 AM,04:52 PM,13,21,22,21,12,61,62,3.3,1012,23,10,137,10,Tokyo
2019-10-28,21,18,0.0,8.5,4,0,05:37 AM,05:12 PM,05:59 AM,04:51 PM,9,19,19,19,20,67,53,0.5,1017,21,10,79,16,Tokyo
2019-10-29,21,18,0.0,6.8,4,1,06:48 AM,05:51 PM,06:00 AM,04:50 PM,13,19,19,19,13,82,65,0.9,1017,21,8,178,10,Tokyo
2019-10-30,21,18,0.0,3.9,4,8,07:57 AM,06:32 PM,06:01 AM,04:49 PM,13,20,20,20,9,52,66,0.3,1017,21,10,102,8,Tokyo
2019-10-31,22,14,0.0,8.7,5,12,09:05 AM,07:18 PM,06:02 AM,04:48 PM,13,19,20,19,11,22,61,0.0,1018,22,10,144,9,Tokyo
2019-11-01,29,20,0.0,8.7,6,24,10:07 AM,08:08 PM,06:02 AM,04:47 PM,13,26,26,24,6,0,48,0.0,1016,29,10,208,5,Tokyo
2019-11-02,20,17,0.0,5.5,4,31,11:04 AM,09:02 PM,06:03 AM,04:46 PM,8,18,18,18,13,40,51,0.0,1020,20,10,84,11,Tokyo
2019-11-03,20,17,0.0,5.5,4,39,11:54 AM,09:58 PM,06:04 AM,04:45 PM,11,19,19,19,8,62,58,0.9,1016,20,8,150,7,Tokyo
2019-11-04,20,16,0.0,8.7,4,46,12:37 PM,10:54 PM,06:05 AM,04:44 PM,6,18,18,18,19,52,46,1.9,1014,20,10,55,16,Tokyo
2019-11-05,20,15,0.0,8.7,5,54,01:15 PM,11:51 PM,06:06 AM,04:43 PM,6,17,17,17,11,29,49,0.1,1015,20,10,103,9,Tokyo
2019-11-06,25,17,0.0,8.7,6,61,01:49 PM,No moonset,06:07 AM,04:42 PM,6,21,21,21,11,21,40,0.9,1016,25,10,231,10,Tokyo
2019-11-07,21,16,0.0,5.5,4,69,02:18 PM,12:47 AM,06:08 AM,04:41 PM,5,19,19,19,21,62,42,0.0,1014,21,10,249,16,Tokyo
2019-11-08,17,15,0.0,7.1,4,76,02:47 PM,01:43 AM,06:09 AM,04:40 PM,6,16,16,16,23,38,50,0.0,1015,17,10,133,18,Tokyo
2019-11-09,22,14,0.0,8.7,4,84,03:14 PM,02:38 AM,06:10 AM,04:39 PM,7,16,17,16,17,38,54,0.4,1017,22,8,60,14,Tokyo
2019-11-10,20,15,0.0,8.7,5,91,03:42 PM,03:35 AM,06:11 AM,04:38 PM,5,17,17,17,13,11,46,0.0,1015,20,10,157,11,Tokyo
2019-11-11,20,14,0.0,7.1,4,99,04:10 PM,04:31 AM,06:12 AM,04:37 PM,10,17,18,17,19,46,62,15.2,1010,20,9,233,16,Tokyo
2019-11-12,23,18,0.0,8.7,6,100,04:41 PM,05:30 AM,06:13 AM,04:37 PM,7,20,20,20,13,4,44,0.0,1014,23,10,290,12,Tokyo
2019-11-13,18,11,0.0,3.8,4,86,05:16 PM,06:29 AM,06:14 AM,04:36 PM,7,15,16,15,15,76,54,0.9,1020,18,9,127,11,Tokyo
2019-11-14,24,15,0.0,8.7,5,78,05:56 PM,07:31 AM,06:15 AM,04:35 PM,8,19,19,19,28,18,50,3.5,1010,24,10,236,21,Tokyo
2019-11-15,16,10,0.0,7.1,3,71,06:41 PM,08:32 AM,06:16 AM,04:35 PM,6,13,14,13,11,48,53,0.0,1016,16,10,79,10,Tokyo
2019-11-16,20,18,0.0,8.7,5,63,07:34 PM,09:32 AM,06:17 AM,04:34 PM,6,19,19,19,10,5,43,0.0,1016,20,10,213,8,Tokyo
2019-11-17,21,16,0.0,8.7,5,56,08:32 PM,10:28 AM,06:18 AM,04:33 PM,6,18,18,18,14,14,46,0.0,1022,21,10,143,12,Tokyo
2019-11-18,21,14,0.0,7.1,4,48,09:36 PM,11:21 AM,06:19 AM,04:33 PM,10,18,18,18,37,54,60,1.7,1018,21,9,199,27,Tokyo
2019-11-19,21,15,0.0,7.1,4,41,10:43 PM,12:06 PM,06:20 AM,04:32 PM,9,18,18,18,18,53,59,8.6,1009,21,9,129,15,Tokyo
2019-11-20,15,11,0.0,8.7,3,33,11:51 PM,12:48 PM,06:21 AM,04:32 PM,-3,11,13,11,30,47,34,0.0,1019,15,10,304,25,Tokyo
2019-11-21,13,5,0.0,3.8,3,26,No moonrise,01:25 PM,06:22 AM,04:31 PM,-2,9,11,9,16,79,39,0.0,1029,13,10,121,14,Tokyo
2019-11-22,12,3,0.0,3.8,2,18,12:59 AM,02:00 PM,06:23 AM,04:31 PM,6,8,11,8,25,97,70,18.5,1031,12,7,222,20,Tokyo
2019-11-23,15,6,0.0,3.8,3,10,02:08 AM,02:33 PM,06:24 AM,04:30 PM,11,10,13,10,47,99,87,35.5,1026,15,6,307,34,Tokyo
2019-11-24,21,14,0.0,7.1,4,3,03:17 AM,03:07 PM,06:25 AM,04:30 PM,15,17,18,17,23,62,86,8.2,1019,21,9,254,16,Tokyo
2019-11-25,21,15,0.0,7.1,4,0,04:25 AM,03:44 PM,06:26 AM,04:29 PM,13,19,19,19,19,52,72,1.0,1015,21,8,221,15,Tokyo
2019-11-26,11,10,0.0,3.8,3,0,05:35 AM,04:22 PM,06:27 AM,04:29 PM,5,9,11,9,29,81,64,0.8,1027,11,7,51,24,Tokyo
2019-11-27,12,4,0.0,3.8,3,0,06:43 AM,05:06 PM,06:28 AM,04:29 PM,4,8,11,8,18,76,60,2.4,1023,12,7,142,15,Tokyo
2019-11-28,12,8,0.0,3.7,3,4,07:49 AM,05:55 PM,06:29 AM,04:28 PM,4,8,11,8,27,89,65,4.3,1018,12,9,39,21,Tokyo
2019-11-29,13,7,0.0,8.7,4,12,08:50 AM,06:48 PM,06:30 AM,04:28 PM,-5,7,9,7,16,22,36,0.2,1025,13,10,25,14,Tokyo
2019-11-30,17,9,0.0,8.7,4,20,09:45 AM,07:44 PM,06:31 AM,04:28 PM,-3,11,12,11,14,4,34,0.0,1027,17,10,220,12,Tokyo
2019-12-01,16,10,0.0,7.0,3,26,10:32 AM,08:41 PM,06:32 AM,04:28 PM,2,12,13,12,12,56,47,1.1,1026,16,8,256,10,Tokyo
2019-12-02,15,8,0.0,3.7,3,33,11:13 AM,09:40 PM,06:32 AM,04:28 PM,9,13,14,13,17,53,70,19.0,1013,15,9,213,13,Tokyo
2019-12-03,18,12,0.0,7.0,3,41,11:48 AM,10:36 PM,06:33 AM,04:27 PM,3,13,14,13,15,45,50,1.7,1013,18,10,182,12,Tokyo
2019-12-04,18,11,0.0,8.7,5,48,12:19 PM,11:33 PM,06:34 AM,04:27 PM,3,14,15,14,12,11,43,0.0,1018,18,10,184,10,Tokyo
2019-12-05,14,8,0.0,7.0,3,55,12:48 PM,No moonset,06:35 AM,04:27 PM,-1,11,12,11,10,17,40,0.0,1021,14,10,292,9,Tokyo
2019-12-06,10,8,0.0,5.4,2,62,01:16 PM,12:28 AM,06:36 AM,04:27 PM,-5,7,10,7,18,48,37,0.0,1024,10,10,16,15,Tokyo
2019-12-07,8,7,0.0,5.4,2,70,01:43 PM,01:24 AM,06:37 AM,04:27 PM,-2,5,8,5,16,80,50,0.9,1023,8,9,12,13,Tokyo
2019-12-08,16,9,0.0,8.7,4,77,02:11 PM,02:19 AM,06:38 AM,04:27 PM,1,11,12,11,11,20,45,0.2,1022,16,10,133,10,Tokyo
2019-12-09,10,8,0.0,3.7,2,84,02:40 PM,03:17 AM,06:38 AM,04:27 PM,1,7,9,7,18,84,57,1.0,1026,10,8,139,14,Tokyo
2019-12-10,14,9,0.0,3.7,3,92,03:14 PM,04:16 AM,06:39 AM,04:28 PM,5,10,11,10,13,85,64,3.2,1022,14,7,226,10,Tokyo
2019-12-11,18,12,0.0,8.7,5,99,03:51 PM,05:18 AM,06:40 AM,04:28 PM,8,15,15,15,7,30,62,0.0,1017,18,10,173,6,Tokyo
2019-12-12,20,10,0.0,8.7,5,100,04:35 PM,06:20 AM,06:41 AM,04:28 PM,3,16,16,16,17,3,42,0.0,1013,20,10,234,14,Tokyo
2019-12-13,9,1,0.0,3.7,2,87,05:26 PM,07:22 AM,06:42 AM,04:28 PM,-5,5,7,5,17,79,40,0.0,1026,9,10,70,14,Tokyo
2019-12-14,19,10,0.0,8.7,5,79,06:24 PM,08:22 AM,06:42 AM,04:28 PM,3,13,14,13,13,21,49,0.0,1020,19,10,227,11,Tokyo
2019-12-15,15,8,0.0,8.7,4,72,07:28 PM,09:17 AM,06:43 AM,04:29 PM,-2,9,11,9,22,9,38,0.0,1026,15,10,187,17,Tokyo
2019-12-16,12,4,0.0,3.7,2,65,08:35 PM,10:06 AM,06:44 AM,04:29 PM,0,8,10,8,11,66,50,0.0,1027,12,10,161,9,Tokyo
2019-12-17,17,10,0.0,3.7,3,58,09:44 PM,10:49 AM,06:44 AM,04:29 PM,5,12,13,12,13,92,60,6.4,1018,17,7,285,11,Tokyo
2019-12-18,18,13,0.0,8.7,4,50,10:51 PM,11:28 AM,06:45 AM,04:30 PM,6,14,14,14,17,21,58,0.0,1011,18,10,266,13,Tokyo
2019-12-19,11,3,0.0,3.7,2,43,11:59 PM,12:02 PM,06:46 AM,04:30 PM,4,8,10,8,17,92,63,1.5,1019,11,9,57,14,Tokyo
2019-12-20,17,11,0.0,8.7,4,36,No moonrise,12:35 PM,06:46 AM,04:31 PM,3,12,13,12,14,33,55,0.0,1018,17,10,226,12,Tokyo
2019-12-21,10,4,0.0,3.7,2,28,01:05 AM,01:08 PM,06:47 AM,04:31 PM,2,7,9,7,15,88,60,0.3,1024,10,9,26,13,Tokyo
2019-12-22,10,8,0.0,3.7,2,21,02:12 AM,01:42 PM,06:47 AM,04:31 PM,3,7,9,7,21,78,66,4.4,1020,10,8,180,17,Tokyo
2019-12-23,12,7,0.0,7.0,2,14,03:19 AM,02:18 PM,06:48 AM,04:32 PM,4,7,9,7,19,67,69,10.6,1015,12,9,169,15,Tokyo
2019-12-24,13,7,0.0,8.7,4,7,04:26 AM,02:59 PM,06:48 AM,04:33 PM,0,9,11,9,18,14,49,0.0,1020,13,10,219,15,Tokyo
2019-12-25,10,1,0.0,5.4,2,0,05:32 AM,03:44 PM,06:49 AM,04:33 PM,-2,6,8,6,13,46,48,0.0,1025,10,10,105,11,Tokyo
2019-12-26,12,5,0.0,5.4,3,0,06:35 AM,04:34 PM,06:49 AM,04:34 PM,-2,9,10,9,8,50,42,0.0,1013,12,10,183,7,Tokyo
2019-12-27,14,7,0.0,7.0,3,0,07:33 AM,05:30 PM,06:49 AM,04:34 PM,-1,8,10,8,33,44,48,3.7,1004,14,9,324,27,Tokyo
2019-12-28,11,6,0.0,8.7,3,8,08:23 AM,06:27 PM,06:50 AM,04:35 PM,-7,5,8,5,27,17,35,0.0,1023,11,10,340,21,Tokyo
2019-12-29,10,2,0.0,7.0,2,15,09:08 AM,07:26 PM,06:50 AM,04:36 PM,-5,5,7,5,14,72,38,0.0,1029,10,10,60,12,Tokyo
2019-12-30,12,4,0.0,7.0,2,22,09:46 AM,08:24 PM,06:50 AM,04:36 PM,1,8,10,8,18,57,51,0.1,1026,12,10,247,14,Tokyo
2019-12-31,18,6,0.0,8.7,3,26,10:19 AM,09:21 PM,06:51 AM,04:37 PM,2,9,11,9,24,28,53,0.0,1014,18,10,284,20,Tokyo
2020-01-01,14,4,0.0,7.0,2,37,10:49 AM,10:17 PM,06:51 AM,04:38 PM,-4,5,8,5,15,36,40,0.0,1022,14,10,118,12,Tokyo
2020-01-02,16,9,0.0,8.7,4,44,11:17 AM,11:13 PM,06:51 AM,04:39 PM,-1,11,12,11,11,1,42,0.0,1022,16,10,125,9,Tokyo
2020-01-03,16,8,0.0,8.7,4,51,11:44 AM,No moonset,06:51 AM,04:39 PM,1,11,11,11,10,2,47,0.0,1017,16,10,156,8,Tokyo
2020-01-04,11,5,0.0,5.4,2,59,12:11 PM,12:08 AM,06:51 AM,04:40 PM,-2,7,9,7,12,40,47,0.0,1015,11,10,113,10,Tokyo
2020-01-05,10,6,0.0,8.7,3,66,12:39 PM,01:04 AM,06:51 AM,04:41 PM,-6,4,8,4,36,11,39,0.0,1020,10,10,308,28,Tokyo
2020-01-06,12,7,0.0,8.7,3,73,01:10 PM,02:01 AM,06:51 AM,04:42 PM,-4,8,9,8,12,12,40,0.0,1026,12,10,265,10,Tokyo
2020-01-07,11,4,0.0,8.7,2,80,01:45 PM,03:01 AM,06:51 AM,04:43 PM,-1,6,8,6,14,57,51,0.5,1025,11,9,144,12,Tokyo
2020-01-08,15,7,0.0,5.4,3,88,02:25 PM,04:02 AM,06:51 AM,04:44 PM,5,9,11,9,23,66,70,15.5,1005,15,8,271,16,Tokyo
2020-01-09,14,10,0.0,8.7,4,95,03:13 PM,05:05 AM,06:51 AM,04:45 PM,-1,10,12,10,28,15,43,0.0,1008,14,10,284,21,Tokyo
2020-01-10,14,8,0.0,8.7,4,100,04:09 PM,06:07 AM,06:51 AM,04:45 PM,0,8,10,8,18,33,53,0.0,1016,14,10,36,15,Tokyo
2020-01-11,12,8,0.0,5.4,2,100,05:12 PM,07:06 AM,06:51 AM,04:46 PM,2,8,9,8,9,65,62,0.0,1016,12,10,48,7,Tokyo
2020-01-12,10,7,0.0,7.0,2,83,06:20 PM,07:59 AM,06:51 AM,04:47 PM,1,7,9,7,15,36,59,0.0,1011,10,10,154,12,Tokyo
2020-01-13,15,7,0.0,8.7,4,76,07:31 PM,08:46 AM,06:51 AM,04:48 PM,4,10,10,10,9,19,64,0.0,1012,15,10,125,7,Tokyo
2020-01-14,12,5,0.0,8.7,2,69,08:41 PM,09:27 AM,06:51 AM,04:49 PM,3,8,10,8,12,43,60,0.0,1020,12,10,159,9,Tokyo
2020-01-15,11,6,0.0,3.7,2,61,09:51 PM,10:04 AM,06:51 AM,04:50 PM,4,8,10,8,12,67,68,5.2,1016,11,8,165,10,Tokyo
2020-01-16,9,-1,0.0,3.8,2,54,10:58 PM,10:38 AM,06:50 AM,04:51 PM,-5,4,7,4,18,63,39,0.0,1021,9,10,214,14,Tokyo
2020-01-17,9,7,0.0,5.4,2,47,No moonrise,11:11 AM,06:50 AM,04:52 PM,-2,5,8,5,20,62,51,0.0,1019,9,10,148,16,Tokyo
2020-01-18,7,-3,0.0,3.8,2,40,12:05 AM,11:44 AM,06:50 AM,04:53 PM,-0,1,5,1,35,100,65,8.2,1012,7,8,10,28,Tokyo
2020-01-19,9,5,0.0,8.7,2,32,01:11 AM,12:19 PM,06:49 AM,04:54 PM,-2,5,7,5,14,45,54,0.6,1016,9,10,126,12,Tokyo
2020-01-20,14,9,0.0,8.7,4,25,02:17 AM,12:57 PM,06:49 AM,04:55 PM,2,10,11,10,11,1,49,0.0,1013,14,10,277,10,Tokyo
2020-01-21,10,7,0.0,8.7,3,18,03:22 AM,01:40 PM,06:49 AM,04:56 PM,-4,7,9,7,27,7,38,0.0,1020,10,10,261,23,Tokyo
2020-01-22,10,3,0.0,5.4,2,11,04:24 AM,02:27 PM,06:48 AM,04:57 PM,-4,5,7,5,10,44,46,0.0,1028,10,10,127,8,Tokyo
2020-01-23,12,2,0.0,7.1,2,3,05:23 AM,03:20 PM,06:48 AM,04:58 PM,1,7,9,7,12,66,54,2.1,1023,12,9,117,9,Tokyo
2020-01-24,12,9,0.0,3.8,3,0,06:16 AM,04:16 PM,06:47 AM,04:59 PM,5,9,10,9,12,68,69,0.0,1022,12,10,113,9,Tokyo
